id,agency,complaint,descriptor,street,borough
40705491,Department of Transportation,Sidewalk Condition,Broken Sidewalk,WEST 77 STREET,MANHATTAN
40712459,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,BROOKLYN
40711588,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40713382,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,MANHATTAN AVENUE,BROOKLYN
40709521,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,163 STREET,QUEENS
40706705,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,163 STREET,QUEENS
40708910,New York City Police Department,Blocked Driveway,No Access,60 STREET,QUEENS
42391140,Department of Buildings,Borough Office,Construction Enforcement Work Order (DOB),116 ROAD,QUEENS
40712440,New York City Police Department,Blocked Driveway,No Access,MAPLE STREET,BROOKLYN
40711880,Department of Transportation,Street Light Condition,Flood Light Lamp Out,ST MARKS AVENUE,BROOKLYN
40710787,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40710708,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40709945,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40707207,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40714295,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,REMSEN STREET,STATEN ISLAND
40710665,BCC - Queens West,Sanitation Condition,12 Dead Animals,,QUEENS
40714559,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,NORTH BURGHER AVENUE,STATEN ISLAND
40707416,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,,BROOKLYN
40707622,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,ADEE AVENUE,BRONX
40707567,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,ADEE AVENUE,BRONX
40712182,New York City Police Department,Illegal Parking,Blocked Sidewalk,SAINT JOHNS PLACE,BROOKLYN
40712148,New York City Police Department,Illegal Parking,Blocked Hydrant,BAY 11 STREET,BROOKLYN
40710574,New York City Police Department,Derelict Vehicle,With License Plate,6 AVENUE,BROOKLYN
40712218,Department of Transportation,Street Light Condition,Fixture/Luminaire Out Of Position,,BROOKLYN
40709923,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40709662,Department of Transportation,Street Light Condition,Foreign Attachment On Wood Pole,,BROOKLYN
40706145,Bronx 10,Other Enforcement,E10 Street Obstruction,REVERE AVENUE,BRONX
40710518,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,HALSEY STREET,BROOKLYN
40713570,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,EAST 202 STREET,BRONX
40707361,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,EAST 202 STREET,BRONX
40711777,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,ST PAULS AVENUE,STATEN ISLAND
40731433,Department of Buildings,General Construction/Plumbing,Building Permit - None,VICTORY BOULEVARD,STATEN ISLAND
40708831,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),EAST 70 STREET,MANHATTAN
40705965,New York City Police Department,Derelict Vehicle,With License Plate,VAN BUREN STREET,BROOKLYN
40713457,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),BROADWAY,MANHATTAN
40714373,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),23 STREET,QUEENS
40708799,Department of Transportation,Street Light Condition,Fixture/Luminaire Out Of Position,,BROOKLYN
40709716,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,FRANKLIN AVENUE,BROOKLYN
40714399,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10 AVENUE,BROOKLYN
40713235,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10 AVENUE,BROOKLYN
40711172,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10 AVENUE,BROOKLYN
40711116,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10 AVENUE,BROOKLYN
40709151,Department of Housing Preservation and Development,ELECTRIC,WIRING,10 AVENUE,BROOKLYN
40707343,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,10 AVENUE,BROOKLYN
40712578,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,CORYN COURT,STATEN ISLAND
40713429,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40713127,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40711681,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40711628,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40708759,Department of Transportation,Highway Condition,Pothole - Highway,,Unspecified
40705834,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,MAC DONOUGH STREET,BROOKLYN
40710465,Department of Sanitation,Graffiti,Graffiti,WEST   22 STREET,MANHATTAN
40714646,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40710786,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40709940,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,BROOKLYN
40709639,Department of Transportation,Street Light Condition,Fixture/Luminaire Out Of Position,,BROOKLYN
40707879,BCC - Brooklyn South,Missed Collection (All Materials),1RO Missed Recycling Organics,38 STREET,BROOKLYN
40707417,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,STRATFORD ROAD,BROOKLYN
40710546,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,UTICA STREET,STATEN ISLAND
40707859,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,RUTLEDGE STREET,BROOKLYN
40707179,Lot Cleaning,Vacant Lot,8 Request to Clean Vacant Lot,PEARL STREET,QUEENS
40713140,BCC - Brooklyn South,Litter Basket / Request,10 Litter Basket / Request,5 AVENUE,BROOKLYN
40714745,Valuation Policy,DOF Property - Property Value,Property Value Dispute,,QUEENS
40885923,Department of Buildings,General Construction/Plumbing,Building Permit - None,WHITEPLAINS ROAD,BRONX
40705729,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,ROWLAND STREET,BRONX
40711148,Department of Housing Preservation and Development,PLUMBING,RADIATOR,MILLER AVENUE,BROOKLYN
40708243,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,MILLER AVENUE,BROOKLYN
40711814,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,MILLER AVENUE,BROOKLYN
40710865,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,MILLER AVENUE,BROOKLYN
40709218,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,MILLER AVENUE,BROOKLYN
40708760,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,MILLER AVENUE,BROOKLYN
40708467,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,MILLER AVENUE,BROOKLYN
40708386,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,MILLER AVENUE,BROOKLYN
40707373,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,MILLER AVENUE,BROOKLYN
40706472,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,MILLER AVENUE,BROOKLYN
40714789,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,BRYANT AVENUE,BRONX
40710895,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power/Phone Lines,EAST 223 STREET,BRONX
40714289,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,UNION AVENUE,STATEN ISLAND
40713734,New York City Police Department,Blocked Driveway,Partial Access,EAST 18 STREET,BROOKLYN
40708359,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,64 PLACE,QUEENS
40706335,Department of Transportation,Street Light Condition,Street Light Out,,BROOKLYN
40714558,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,PILGRIM AVENUE,BRONX
40709251,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,10 STREET,BROOKLYN
40709232,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,MONTGOMERY AVENUE,BRONX
40710367,Department of Sanitation,Graffiti,Graffiti,WEST   22 STREET,MANHATTAN
41076585,Department of Buildings,General Construction/Plumbing,Building Permit - None,HART STREET,BROOKLYN
40711234,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,SUTTER AVENUE,BROOKLYN
40708559,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,SUTTER AVENUE,BROOKLYN
40706646,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,SUTTER AVENUE,BROOKLYN
40711537,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,,MANHATTAN
40713947,New York City Police Department,Derelict Vehicle,With License Plate,,QUEENS
40712457,Department of Housing Preservation and Development,HPD Literature Request,The ABCs of Housing,,Unspecified
40711039,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,EVERTON AVENUE,STATEN ISLAND
40708264,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),SEACOAST TERRACE,BROOKLYN
40710667,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),SYLVAN AVENUE,BRONX
40711835,Department of Transportation,Street Light Condition,Street Light Out,HERBERT VON KING PARK,BROOKLYN
40710000,Department of Transportation,Street Light Condition,Street Light Out,HERBERT VON KING PARK,BROOKLYN
40705624,Department of Transportation,Street Light Condition,Street Light Out,HERBERT VON KING PARK,BROOKLYN
40713065,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,110 AVENUE,QUEENS
40709583,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,EAST 65 STREET,MANHATTAN
40710405,BCC - Queens East,Derelict Vehicles,14 Derelict Vehicles,110 AVENUE,QUEENS
40709301,BCC - Queens West,Derelict Vehicles,14 Derelict Vehicles,49 STREET,QUEENS
40709220,Department of Transportation,Street Condition,Plate Condition - Shifted,,MANHATTAN
40710057,Department of Transportation,Street Condition,Plate Condition - Shifted,,MANHATTAN
40709614,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,,MANHATTAN
40712824,Department of Transportation,Street Condition,Pothole,35 STREET,QUEENS
40707630,Department of Transportation,Street Light Condition,Street Light Cycling,HERBERT VON KING PARK,BROOKLYN
40707608,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,EAST 32 STREET,BROOKLYN
40711596,New York City Police Department,Blocked Driveway,No Access,BRIGHTON 4 STREET,BROOKLYN
40711894,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,KINGS HIGHWAY,BROOKLYN
40711242,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,GUERNSEY STREET,BROOKLYN
40706479,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,EDISON AVENUE,BRONX
40709881,New York City Police Department,Blocked Driveway,No Access,EAST 86 STREET,BROOKLYN
40708259,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,BRONX PARK EAST,BRONX
40711820,Department of Housing Preservation and Development,GENERAL,CABINET,BRONX PARK EAST,BRONX
40713843,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BRONX PARK EAST,BRONX
40713494,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,BRONX PARK EAST,BRONX
40712960,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BRONX PARK EAST,BRONX
40711173,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BRONX PARK EAST,BRONX
40707589,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BRONX PARK EAST,BRONX
40705823,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,BRONX PARK EAST,BRONX
40713046,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,ELGAR PLACE,BRONX
40710207,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",,MANHATTAN
40714263,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,WEST 150 STREET,MANHATTAN
40705720,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,WEST  145 STREET,MANHATTAN
40712130,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,MADISON AVENUE,MANHATTAN
40712404,Department of Transportation,Street Condition,Pothole,38 DRIVE,QUEENS
40709967,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,MANHATTAN
40707658,Department of Transportation,Traffic Signal Condition,Controller,,MANHATTAN
40706822,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,SACKETT STREET,BROOKLYN
40713471,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power/Phone Lines,EAST 223 STREET,BRONX
40713233,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,ADEE AVENUE,BRONX
40706623,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,ADEE AVENUE,BRONX
40709706,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,ERASMUS STREET,BROOKLYN
40790228,Department of Buildings,General Construction/Plumbing,Building Permit - None,19 STREET,BROOKLYN
42307704,Department of Buildings,Construction Safety Enforcement,Excavation Tracking Complaint,JACKSON AVENUE,QUEENS
40711614,Commercial Exemption Unit,DOF Property - Reduction Issue,Commercial Other Exemption,,MANHATTAN
40705947,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,44 DRIVE,QUEENS
40711264,Department of Sanitation,Graffiti,Graffiti,116 STREET,QUEENS
40889527,Department of Buildings,General Construction/Plumbing,Building Permit - None,LINDEN BOULEVARD,BROOKLYN
40714536,New York City Police Department,Drug Activity,Use Indoor,BUFFALO AVENUE,BROOKLYN
40711857,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,EAST 10 STREET,BROOKLYN
40711240,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,EAST 10 STREET,BROOKLYN
40711188,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,EAST 10 STREET,BROOKLYN
40706576,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,EAST 10 STREET,BROOKLYN
40711897,BCC - Bronx,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,LAFAYETTE AVENUE,BRONX
